place_id,propname,subpropname,primarysport,fieldnumber,netsremoved,surfacetype
6141,Taaffe Playground,N/A,Multi Purpose Play Area,1,0,Asphalt
6142,West Bronx Recreation Center,N/A,Soccer,1,0,Synthetic
6143,Eugene McCabe Field,N/A,Soccer,1,1,Synthetic
6144,Wingate Park,N/A,Netball,1,1,Asphalt
6145,Wingate Park,N/A,Netball,2,1,Asphalt
6146,Marcy Playground,N/A,Soccer,2,0,Asphalt
6147,Breininger Park,N/A,Hockey,1,0,Asphalt
6148,Whitestone Playground,N/A,Hockey,1,0,Asphalt
6149,Robert Moses Playground,N/A,Hockey,1,0,Asphalt
6150,Steinway Playground,N/A,Multi Purpose Play Area,1,0,Asphalt
6151,Abe Stark Skating Rink,N/A,Hockey,1,0,Concrete
6152,Stanley Isaacs Playground,N/A,Hockey,1,1,Asphalt
6153,Mafera Park,N/A,Hockey,1,0,Asphalt
6154,Dutch Kills Playground,N/A,Hockey,1,0,Asphalt
6155,Bufano Park,N/A,Hockey,1,0,Asphalt
6156,College Point Fields,N/A,Hockey,1,0,Asphalt
6157,Harvey Park,N/A,Hockey,1,0,Asphalt
6158,Rappaport Playground,N/A,Hockey,1,1,Asphalt
6159,Loreto Playground,N/A,Hockey,1,0,Asphalt
6160,Pink Playground,N/A,Handball,1,0,Asphalt
6161,Brevoort Playground,N/A,Handball,3,0,Asphalt
6162,Stockton Playground,N/A,Handball,1,0,Asphalt
6163,Jesse Owens Playground,N/A,Handball,4,0,Asphalt
6164,Mellett Playground,N/A,Handball,2,0,Asphalt
6165,Power Playground,N/A,Handball,4,0,Asphalt
6166,Homecrest Playground,N/A,Handball,2,0,Asphalt
6167,Big Bush Playground,N/A,Handball,2,0,Asphalt
6168,Hoyt Playground,N/A,Handball,1,0,Asphalt
6169,Ravenswood Playground,N/A,Handball,5,0,Asphalt
6170,Ehrenreich-Austin Playground,N/A,Handball,1,0,Asphalt
6171,Frontera Park,N/A,Handball,1,0,Asphalt
6172,Rosemary's Playground,N/A,Handball,2,0,Asphalt
6173,Rosemary's Playground,N/A,Handball,1,0,Asphalt
6174,London Planetree Playground,N/A,Handball,6,0,Asphalt
6175,Playground Seventy Five,N/A,Handball,1,0,Asphalt
6176,Joseph Austin Playground,N/A,Handball,3,0,Asphalt
6177,Briarwood Playground,N/A,Handball,3,0,Asphalt
6178,Joseph Austin Playground,N/A,Handball,6,0,Asphalt
6179,Farm Playground,N/A,Handball,6,0,Asphalt
6180,Saul Weprin Playground,N/A,Handball,3,0,Asphalt
6181,Alley Park,N/A,Handball,2,0,Asphalt
6182,Carmansville Playground,N/A,Handball,2,0,Asphalt
6183,Castlewood Playground,N/A,Handball,4,0,Asphalt
6184,Caserta Playground,N/A,Handball,1,0,Asphalt
6185,Grassmere Playground,N/A,Handball,1,0,Asphalt
6186,Col. Young Playground,N/A,Handball,3,0,Asphalt
6187,Hoffman Park,N/A,Handball,4,0,Asphalt
6188,Crowley Playground,N/A,Handball,2,0,Asphalt
6189,Louis Pasteur Park,N/A,Handball,2,0,Asphalt
6190,Mazzei Playground,N/A,Handball,4,0,Asphalt
6191,Burns Playground,N/A,Handball,1,0,Asphalt
6192,Crack Is Wack Playground,N/A,Handball,2,0,Asphalt
6193,Maple Playground,N/A,Handball,1,1,Asphalt
6194,Nathan Straus Playground,N/A,Handball,2,0,Asphalt
6195,Henry M. Jackson Playground,N/A,Handball,4,0,Asphalt
6196,Nostrand Playground,N/A,Handball,6,1,Asphalt
6197,Pomonok Playground,N/A,Handball,1,0,Asphalt
6198,Greenwood Playground,N/A,Handball,3,0,Asphalt
6199,Lanett Playground,N/A,Handball,1,0,Asphalt
6200,Lanett Playground,N/A,Handball,3,0,Asphalt
6201,Travers Park,N/A,Handball,2,0,Asphalt
6202,Alexander Hamilton Playground,N/A,Handball,2,0,Asphalt
6203,Jacob H. Schiff Playground,N/A,Handball,5,0,Asphalt
6204,Classon Playground,N/A,Handball,1,0,Asphalt
6205,Classon Playground,N/A,Handball,2,0,Asphalt
6206,McLaughlin Park,N/A,Handball,2,0,Asphalt
6207,East River Playground,N/A,Handball,1,0,Asphalt
6208,Briarwood Playground,N/A,Handball,1,0,Asphalt
6209,Farm Playground,N/A,Handball,3,0,Asphalt
6210,Monsignor Kett Playground,N/A,Handball,2,0,Asphalt
6211,Col. Young Playground,N/A,Handball,1,0,Asphalt
6212,Col. Young Playground,N/A,Handball,6,0,Asphalt
6213,Col. Young Playground,N/A,Handball,4,0,Asphalt
6214,Peter Minuit Playground,N/A,Handball,2,0,Concrete
6215,Peter Minuit Playground,N/A,Handball,4,0,Concrete
6216,Baruch Playground,N/A,Handball,1,0,Asphalt
6217,Marble Hill Playground,N/A,Handball,4,0,Asphalt
6218,Marble Hill Playground,N/A,Handball,1,0,Asphalt
6219,Marble Hill Playground,N/A,Handball,3,0,Asphalt
6220,Big Bush Playground,N/A,Handball,5,0,Asphalt
6221,Big Bush Playground,N/A,Handball,8,0,Asphalt
6222,Big Bush Playground,N/A,Handball,7,0,Asphalt
6223,Sean's Place,N/A,Handball,1,0,Asphalt
6224,Rochdale Park,N/A,Handball,6,0,Asphalt
6225,Seven Gables Playground,N/A,Handball,1,1,Asphalt
6226,Louis Pasteur Park,N/A,Handball,5,0,Asphalt
6227,Louis Pasteur Park,N/A,Handball,4,0,Asphalt
6228,Louis Pasteur Park,N/A,Handball,3,0,Asphalt
6229,Belmont Playground,N/A,Handball,3,0,Concrete
6230,Middle Village Playground,N/A,Handball,2,0,Concrete
6231,Grover Cleveland Playground,N/A,Handball,3,0,Concrete
6232,Grover Cleveland Playground,N/A,Volleyball,1,1,Concrete
6233,Grover Cleveland Playground,N/A,Handball,4,0,Concrete
6234,Evergreen Park,N/A,Handball,1,0,Concrete
6235,People's Park,N/A,Handball,3,0,Asphalt
6236,People's Park,N/A,Handball,1,0,Asphalt
6237,Twenty-Four Sycamores Park,N/A,Handball,2,0,Asphalt
6238,Twenty-Four Sycamores Park,N/A,Handball,1,0,Asphalt
6239,White Playground,N/A,Handball,1,0,Asphalt
6240,Poor Richard's Playground,N/A,Handball,1,0,Asphalt
6241,P.S. 155 Playground,N/A,Handball,1,0,Asphalt
6242,Stanley Isaacs Playground,N/A,Handball,5,0,Asphalt
6243,Stanley Isaacs Playground,N/A,Handball,2,0,Asphalt
6244,Blake Hobbs Playground,N/A,Handball,2,0,Asphalt
6245,Poseidon Playground,N/A,Handball,5,0,Asphalt
6246,Poseidon Playground,N/A,Handball,4,0,Asphalt
6247,Poseidon Playground,N/A,Handball,3,0,Asphalt
6248,Blake Hobbs Playground,N/A,Handball,4,0,Asphalt
6249,Mae Grant Playground,N/A,Handball,2,0,Asphalt
6250,Blake Hobbs Playground,N/A,Handball,1,0,Asphalt
6251,Blake Hobbs Playground,N/A,Handball,3,0,Asphalt
6252,Grassmere Playground,N/A,Handball,2,0,Asphalt
6253,Almeda Playground,N/A,Handball,1,0,Asphalt
6254,Almeda Playground,N/A,Handball,2,0,Concrete
6255,Seaside Playground,N/A,Handball,2,0,Asphalt
6256,Hammel Playground,N/A,Handball,1,0,Asphalt
6257,Arverne Playground,N/A,Handball,2,0,Asphalt
6258,Arverne Playground,N/A,Handball,1,0,Asphalt
6259,Conch Playground,N/A,Handball,1,0,Asphalt
6260,Arverne Playground,N/A,Handball,3,0,Asphalt
6261,Broad Channel Park,N/A,Handball,3,0,Asphalt
6262,Broad Channel Park,N/A,Handball,5,0,Asphalt
6263,Broad Channel Park,N/A,Handball,4,0,Asphalt
6264,Westbourne Playground,N/A,Handball,4,0,Asphalt
6265,Westbourne Playground,N/A,Handball,3,0,Asphalt
6266,Broad Channel Park,N/A,Handball,1,0,Asphalt
6267,Cherry Clinton Playground,N/A,Handball,3,0,Asphalt
6268,Alfred E. Smith Playground,N/A,Handball,1,0,Asphalt
6269,First Park,N/A,Handball,3,0,Asphalt
6270,First Park,N/A,Handball,1,0,Asphalt
6271,Little Flower Playground,N/A,Handball,1,0,Asphalt
6272,Little Flower Playground,N/A,Handball,2,0,Asphalt
6273,Sheltering Arms Playground,N/A,Handball,2,0,Asphalt
6274,Sheltering Arms Playground,N/A,Handball,3,0,Asphalt
6275,Carmansville Playground,N/A,Handball,1,0,Asphalt
6276,Laurelton Playground,N/A,Handball,1,0,Asphalt
6277,Bellaire Playground,N/A,Handball,2,0,Asphalt
6278,Bellaire Playground,N/A,Handball,1,0,Asphalt
6279,Breininger Park,N/A,Handball,1,0,Asphalt
6280,Breininger Park,N/A,Handball,4,0,Asphalt
6281,Breininger Park,N/A,Handball,6,0,Asphalt
6282,Mentone Playground,N/A,Handball,2,0,Asphalt
6283,Bellerose Playground,N/A,Handball,2,0,Asphalt
6284,Bellerose Playground,N/A,Handball,1,0,Asphalt
6285,Springfield Park North,N/A,Handball,2,0,Concrete
6286,Wayanda Park,N/A,Handball,1,0,Asphalt
6287,Wayanda Park,N/A,Handball,2,0,Asphalt
6288,Delphin H. Greene Playground,N/A,Handball,3,0,Asphalt
6289,Cambria Playground,N/A,Handball,1,0,Asphalt
6290,Cambria Playground,N/A,Handball,2,0,Asphalt
6291,Castlewood Playground,N/A,Handball,3,0,Asphalt
6292,Castlewood Playground,N/A,Handball,1,0,Asphalt
6293,Jamaica Playground,N/A,Handball,4,0,Asphalt
6294,Montbellier Park,N/A,Handball,1,0,Asphalt
6295,Jamaica Playground,N/A,Handball,6,0,Asphalt
6296,Latimer Playground,N/A,Handball,2,0,Asphalt
6297,Roy Wilkins Recreation Center,Nautilus Playground,Handball,2,0,Asphalt
6298,North Rochdale Playground,N/A,Handball,1,0,Asphalt
6299,Locust Manor Playground,N/A,Handball,2,0,Asphalt
6300,Peters Field,N/A,Handball,1,0,Asphalt
6301,Latimer Playground,N/A,Handball,1,0,Asphalt
6302,Haggerty Park,N/A,Handball,4,0,Asphalt
6303,Haggerty Park,N/A,Handball,2,0,Asphalt
6304,Haggerty Park,N/A,Handball,1,0,Asphalt
6305,Challenge Playground,N/A,Handball,4,0,Asphalt
6306,Challenge Playground,N/A,Handball,5,0,Asphalt
6307,Challenge Playground,N/A,Handball,6,0,Asphalt
6308,Oakland Gardens,N/A,Handball,1,0,Asphalt
6309,Telephone Playground,N/A,Handball,1,0,Asphalt
6310,Saul Weprin Playground,N/A,Handball,4,0,Asphalt
6311,Alley Park,N/A,Handball,1,0,Asphalt
6312,Francis Lewis Playground,N/A,Handball,1,0,Asphalt
6313,Lefferts Playground,N/A,Handball,1,0,Asphalt
6314,Police Officer Nicholas Demutiis Park,N/A,Handball,2,0,Asphalt
6315,Police Officer Nicholas Demutiis Park,N/A,Handball,1,0,Asphalt
6316,Rocket Playground,N/A,Handball,2,0,Asphalt
6317,Frederick B. Judge Playground,N/A,Handball,1,0,Asphalt
6318,Frederick B. Judge Playground,N/A,Handball,4,0,Asphalt
6319,Centreville Playground,N/A,Handball,2,0,Asphalt
6320,Harold Schneiderman Playground,N/A,Handball,1,1,Asphalt
6321,Al Stabile Playground,N/A,Handball,1,0,Asphalt
6322,Police Officer Edward Byrne Park,N/A,Handball,2,0,Asphalt
6323,Police Officer Edward Byrne Park,N/A,Handball,3,0,Asphalt
6324,Maurice A Fitzgerald Playground,N/A,Handball,1,0,Asphalt
6325,Maurice A Fitzgerald Playground,N/A,Handball,2,0,Asphalt
6326,Maurice A Fitzgerald Playground,N/A,Handball,4,0,Asphalt
6327,"Phil ""Scooter"" Rizzuto Park",N/A,Handball,4,0,Asphalt
6328,"Phil ""Scooter"" Rizzuto Park",N/A,Handball,1,0,Asphalt
6329,"Phil ""Scooter"" Rizzuto Park",N/A,Handball,5,0,Asphalt
6330,"Phil ""Scooter"" Rizzuto Park",N/A,Handball,8,0,Asphalt
6331,Colden Playground,N/A,Handball,1,0,Asphalt
6332,Colden Playground,N/A,Handball,2,0,Asphalt
6333,Bay Terrace Playground,N/A,Handball,1,0,Asphalt
6334,Margaret I. Carman Green - Weeping Beech,N/A,Handball,2,0,Asphalt
6335,Margaret I. Carman Green - Weeping Beech,N/A,Handball,1,1,Asphalt
6336,Clintonville Playground,N/A,Handball,1,1,Asphalt
6337,Murray Hill Playground,N/A,Handball,1,0,Asphalt
6338,Bowne Playground,N/A,Handball,2,1,Asphalt
6339,Russell Sage Playground,N/A,Handball,2,0,Asphalt
6340,Russell Sage Playground,N/A,Handball,1,0,Asphalt
6341,Barrier Playground,N/A,Handball,1,0,Asphalt
6342,The Painter's Playground,N/A,Handball,4,0,Asphalt
6343,Ehrenreich-Austin Playground,N/A,Handball,2,0,Asphalt
6344,Mafera Park,N/A,Handball,2,0,Asphalt
6345,Starr Playground,N/A,Handball,2,0,Asphalt
6346,East Springfield Playground,N/A,Handball,1,0,Asphalt
6347,Poseidon Playground,N/A,Handball,2,0,Asphalt
6348,Poseidon Playground,N/A,Handball,1,0,Asphalt
6349,Fermi Playground,N/A,Handball,1,0,Asphalt
6350,Fermi Playground,N/A,Handball,2,0,Asphalt
6351,Evergreen Playground,N/A,Handball,2,0,Asphalt
6352,Bushwick Playground,N/A,Handball,3,0,Asphalt
6353,American Playground,N/A,Handball,1,0,Asphalt
6354,Luther Gulick Park,N/A,Handball,3,0,Asphalt
6355,J. Hood Wright Park,N/A,Handball,1,0,Asphalt
6356,Wright Brothers Playground,N/A,Handball,2,0,Asphalt
6357,Poseidon Playground,N/A,Handball,11,0,Asphalt
6358,Poseidon Playground,N/A,Handball,10,0,Asphalt
6359,Poseidon Playground,N/A,Handball,9,0,Asphalt
6360,Poseidon Playground,N/A,Handball,8,0,Asphalt
6361,Poseidon Playground,N/A,Handball,7,0,Asphalt
6362,Chelsea Park,N/A,Handball,4,0,Asphalt
6363,De Witt Clinton Park,N/A,Handball,1,0,Asphalt
6364,De Witt Clinton Park,N/A,Handball,3,0,Asphalt
6365,Vesuvio Playground,N/A,Handball,2,0,Asphalt
6366,James J Walker Park,N/A,Handball,4,0,Asphalt
6367,James J Walker Park,N/A,Handball,3,0,Asphalt
6368,Poseidon Playground,N/A,Handball,12,0,Asphalt
6369,Hillside Playground,N/A,Handball,1,0,Asphalt
6370,Playground Eighty LXXX,N/A,Handball,2,0,Asphalt
6371,Sunrise Playground,N/A,Handball,2,0,Asphalt
6372,Detective William T. Gunn Playground,N/A,Handball,3,0,Asphalt
6373,Detective William T. Gunn Playground,N/A,Handball,4,0,Asphalt
6374,Bellaire Playground,N/A,Handball,3,0,Asphalt
6375,Reiff Playground,N/A,Handball,1,0,Asphalt
6376,Frank D. O'Connor Playground,N/A,Handball,1,0,Asphalt
6377,Moore Homestead Playground,N/A,Handball,6,0,Asphalt
6378,Moore Homestead Playground,N/A,Handball,4,0,Asphalt
6379,Moore Homestead Playground,N/A,Handball,2,0,Asphalt
6380,Moore Homestead Playground,N/A,Handball,1,0,Asphalt
6381,Murray Playground,N/A,Handball,1,0,Asphalt
6382,Big Bush Playground,N/A,Handball,1,0,Asphalt
6383,Lawrence Virgilio Playground,N/A,Handball,4,0,Asphalt
6384,Lawrence Virgilio Playground,N/A,Handball,1,0,Asphalt
6385,Lawrence Virgilio Playground,N/A,Handball,3,0,Asphalt
6386,Woodtree Playground,N/A,Handball,1,0,Asphalt
6387,Woodtree Playground,N/A,Handball,4,0,Asphalt
6388,Woodtree Playground,N/A,Handball,2,0,Asphalt
6389,Dutch Kills Playground,N/A,Handball,1,0,Asphalt
6390,Paul Raimonda Playground,N/A,Handball,1,0,Asphalt
6391,Paul Raimonda Playground,N/A,Handball,2,0,Asphalt
6392,Ditmars Playground,N/A,Handball,1,0,Asphalt
6393,St. Michael's Playground,N/A,Handball,3,0,Asphalt
6394,St. Michael's Playground,N/A,Handball,2,0,Asphalt
6395,Spirit Playground,N/A,Handball,1,0,Asphalt
6396,Astoria Heights Playground,N/A,Handball,6,0,Asphalt
6397,Astoria Heights Playground,N/A,Handball,5,0,Asphalt
6398,Astoria Heights Playground,N/A,Handball,4,0,Asphalt
6399,Astoria Heights Playground,N/A,Handball,1,0,Asphalt
6400,Van Alst Playground,N/A,Handball,1,0,Asphalt
6401,Hoyt Playground,N/A,Handball,4,0,Asphalt
6402,Steinway Playground,N/A,Handball,2,0,Asphalt
6403,Ravenswood Playground,N/A,Handball,4,0,Asphalt
6404,Ravenswood Playground,N/A,Handball,2,0,Asphalt
6405,Ravenswood Playground,N/A,Handball,6,0,Asphalt
6406,Hickman Playground,N/A,Handball,1,0,Asphalt
6407,Bayview Playground,N/A,Handball,1,0,Asphalt
6408,100% Playground,N/A,Handball,2,0,Asphalt
6409,100% Playground,N/A,Handball,1,0,Asphalt
6410,Fox Playground,N/A,Handball,4,0,Asphalt
6411,Fox Playground,N/A,Handball,1,0,Asphalt
6412,Fox Playground,N/A,Handball,2,0,Asphalt
6413,Bayview Playground,N/A,Handball,2,0,Asphalt
6414,Bildersee Playground,N/A,Handball,3,0,Concrete
6415,Glenwood Playground,N/A,Handball,2,0,Asphalt
6416,Glenwood Playground,N/A,Handball,1,0,Asphalt
6417,Power Playground,N/A,Handball,2,0,Asphalt
6418,Kennedy King Playground,N/A,Handball,1,0,Asphalt
6419,Tilden Playground,N/A,Handball,2,0,Asphalt
6420,Tilden Playground,N/A,Handball,1,0,Asphalt
6421,Evergreen Playground,N/A,Handball,1,0,Asphalt
6422,Winthrop Playground,N/A,Handball,1,0,Asphalt
6423,Hoffman Park,N/A,Handball,3,0,Asphalt
6424,Crowley Playground,N/A,Handball,4,0,Asphalt
6425,Junction Playground,N/A,Handball,1,0,Asphalt
6426,Marconi Park,N/A,Handball,5,0,Asphalt
6427,Marconi Park,N/A,Handball,7,0,Asphalt
6428,Marconi Park,N/A,Handball,8,0,Asphalt
6429,London Planetree Playground,N/A,Handball,7,0,Asphalt
6430,London Planetree Playground,N/A,Handball,4,0,Asphalt
6431,London Planetree Playground,N/A,Handball,3,0,Asphalt
6432,Hoover - Manton Playgrounds,N/A,Handball,3,0,Asphalt
6433,Joseph Austin Playground,N/A,Handball,5,0,Asphalt
6434,Joseph Austin Playground,N/A,Handball,1,0,Asphalt
6435,Briarwood Playground,N/A,Handball,2,0,Asphalt
6436,Holy Cow Playground,N/A,Handball,2,0,Asphalt
6437,Emerald Playground,N/A,Handball,2,0,Asphalt
6438,Emerald Playground,N/A,Handball,1,0,Asphalt
6439,Farm Playground,N/A,Handball,1,0,Asphalt
6440,Fresh Meadows Playground,N/A,Handball,4,0,Asphalt
6441,Fresh Meadows Playground,N/A,Handball,1,0,Asphalt
6442,Utopia Playground,N/A,Handball,4,0,Asphalt
6443,Utopia Playground,N/A,Handball,2,0,Asphalt
6444,Utopia Playground,N/A,Handball,3,0,Asphalt
6445,South Pacific Playground,N/A,Handball,2,0,Concrete
6446,Nehemiah Park,N/A,Handball,2,0,Asphalt
6447,Nehemiah Park,N/A,Handball,6,0,Asphalt
6448,Chester Playground,N/A,Handball,1,0,Asphalt
6449,Nehemiah Park,N/A,Handball,1,0,Asphalt
6450,Dr. Green Playground,N/A,Handball,2,0,Asphalt
6451,Osborn Playground,N/A,Handball,2,0,Asphalt
6452,Powell Playground,N/A,Handball,2,0,Asphalt
6453,Ocean Hill Playground,N/A,Handball,2,0,Asphalt
6454,Ocean Hill Playground,N/A,Handball,1,0,Asphalt
6455,Yak Playground,N/A,Handball,1,0,Concrete
6456,Yak Playground,N/A,Handball,2,0,Concrete
6457,Pfc Norton Playground,N/A,Handball,2,0,Concrete
6458,Playground 286,N/A,Handball,2,0,Concrete
6459,Sheepshead Playground,N/A,Handball,1,0,Asphalt
6460,Sheepshead Playground,N/A,Handball,3,0,Asphalt
6461,Herman Dolgon Playground,N/A,Handball,1,0,Asphalt
6462,Herman Dolgon Playground,N/A,Handball,4,0,Asphalt
6463,Mellett Playground,N/A,Handball,1,0,Asphalt
6464,Kelly Park Playground,N/A,Handball,1,0,Asphalt
6465,Kelly Park Playground,N/A,Handball,4,0,Asphalt
6466,Kelly Park Playground,N/A,Handball,2,0,Asphalt
6467,Kelly Park Playground,N/A,Handball,4,0,Asphalt
6468,Homecrest Playground,N/A,Handball,8,0,Asphalt
6469,Homecrest Playground,N/A,Handball,4,0,Asphalt
6470,Sheepshead Playground,N/A,Handball,4,0,Asphalt
6471,Bill Brown Playground,N/A,Handball,3,0,Asphalt
6472,Bill Brown Playground,N/A,Handball,6,0,Asphalt
6473,Bill Brown Playground,N/A,Handball,5,0,Asphalt
6474,Bill Brown Playground,N/A,Handball,4,0,Asphalt
6475,Homecrest Playground,N/A,Handball,1,0,Asphalt
6476,Luna Playground,N/A,Handball,1,0,Concrete
6477,Asser Levy Park,N/A,Handball,5,0,Asphalt
6478,Asser Levy Park,N/A,Handball,3,0,Asphalt
6479,Asser Levy Park,N/A,Handball,10,0,Asphalt
6480,Asser Levy Park,N/A,Handball,1,0,Asphalt
6481,Asser Levy Park,N/A,Handball,4,0,Asphalt
6482,Neptune Playground,N/A,Handball,1,0,Concrete
6483,Neptune Playground,N/A,Handball,4,0,Concrete
6484,Asser Levy Park,N/A,Handball,11,0,Asphalt
6485,West Playground,N/A,Handball,1,0,Concrete
6486,West Playground,N/A,Handball,2,0,Concrete
6487,Marlboro Playground,N/A,Handball,2,0,Concrete
6488,Poseidon Playground,N/A,Handball,6,0,Asphalt
6489,Colonel David Marcus Playground,N/A,Handball,5,1,Asphalt
6490,Dome Playground,N/A,Handball,1,0,Concrete
6491,Dome Playground,N/A,Handball,2,1,Concrete
6492,Rappaport Playground,N/A,Handball,2,1,Asphalt
6493,Bath Beach Park,N/A,Handball,4,0,Asphalt
6494,Bath Beach Park,N/A,Handball,3,0,Asphalt
6495,Bensonhurst Park,N/A,Handball,3,0,Asphalt
6496,Bensonhurst Park,N/A,Handball,1,0,Asphalt
6497,Bensonhurst Park,N/A,Handball,6,0,Asphalt
6498,Lt. Joseph Petrosino Park,N/A,Handball,3,0,Asphalt
6499,Patrick O'Rourke Playground,N/A,Handball,2,1,Asphalt
6500,Russell Pedersen Playground,N/A,Handball,7,0,Asphalt
6501,Russell Pedersen Playground,N/A,Handball,8,0,Asphalt
6502,Russell Pedersen Playground,N/A,Handball,4,0,Asphalt
6503,Jackie Robinson Playground,N/A,Handball,1,0,Asphalt
6504,Jackie Robinson Playground,N/A,Handball,4,0,Asphalt
6505,Hamilton Metz Field,N/A,Handball,4,0,Asphalt
6506,Wingate Park,N/A,Handball,4,0,Asphalt
6507,Wingate Park,N/A,Handball,3,0,Asphalt
6508,Wingate Park,N/A,Handball,1,0,Asphalt
6509,Wingate Park,N/A,Handball,5,0,Asphalt
6510,Wingate Park,N/A,Handball,6,0,Asphalt
6511,Winthrop Playground,N/A,Handball,2,0,Asphalt
6512,Van Voorhees Playground,N/A,Handball,8,0,Asphalt
6513,Van Voorhees Playground,N/A,Handball,1,0,Asphalt
6514,Van Voorhees Playground,N/A,Handball,4,0,Asphalt
6515,Van Voorhees Playground,N/A,Handball,3,0,Asphalt
6516,Washington Park,N/A,Handball,7,0,Concrete
6517,George Walker Jr. Park,N/A,Handball,1,0,Asphalt
6518,Sperandeo Brothers Playground,N/A,Handball,4,0,Asphalt
6519,Sperandeo Brothers Playground,N/A,Handball,2,0,Asphalt
6520,Vincent F. Albano Jr. Playground,N/A,Handball,2,0,Asphalt
6521,St. Vartan Park,N/A,Handball,1,0,Asphalt
6522,St. Vartan Park,N/A,Handball,3,0,Asphalt
6523,Robert Moses Playground,N/A,Handball,1,0,Asphalt
6524,Mathews-Palmer Playground,N/A,Handball,1,0,Asphalt
6525,Dr. Gertrude B. Kelly Playground,N/A,Handball,1,0,Asphalt
6526,Hell's Kitchen Park,N/A,Handball,2,0,Asphalt
6527,Chelsea Park,N/A,Handball,1,0,Asphalt
6528,Holcombe Rucker Park,N/A,Handball,4,0,Asphalt
6529,Frederick Johnson Playground,N/A,Handball,2,0,Asphalt
6530,Frederick Johnson Playground,N/A,Handball,6,0,Asphalt
6531,Frederick Johnson Playground,N/A,Handball,1,0,Asphalt
6532,Holcombe Rucker Park,N/A,Handball,3,0,Asphalt
6533,Howard Bennett Playground,N/A,Handball,2,0,Asphalt
6534,Flynn Playground,N/A,Handball,2,1,Asphalt
6535,Flynn Playground,N/A,Handball,1,1,Asphalt
6536,Renaissance Playground,N/A,Handball,2,0,Asphalt
6537,Holcombe Rucker Park,N/A,Handball,1,0,Asphalt
6538,Courtney Callender Playground,N/A,Handball,2,0,Asphalt
6539,Patterson Playground,N/A,Handball,2,0,Asphalt
6540,Saw Mill Playground,N/A,Handball,1,0,Asphalt
6541,Pulaski Park,N/A,Handball,2,1,Asphalt
6542,Melrose Playground,N/A,Handball,2,0,Asphalt
6543,Willis Playground,N/A,Handball,4,0,Asphalt
6544,Willis Playground,N/A,Handball,1,0,Asphalt
6545,Playground One Thirty Four CXXXIV,N/A,Handball,2,0,Asphalt
6546,Pontiac Playground,N/A,Handball,2,1,Asphalt
6547,Playground 52 LII,N/A,Handball,4,0,Asphalt
6548,Lozada Playground,N/A,Handball,2,0,Asphalt
6549,Captain Rivera Playground,N/A,Handball,2,1,Asphalt
6550,Abigail Playground,N/A,Handball,1,0,Asphalt
6551,Patterson Playground,N/A,Handball,3,0,Asphalt
6552,Patterson Playground,N/A,Handball,4,0,Asphalt
6553,Gouverneur Playground,N/A,Handball,2,0,Asphalt
6554,Dunbar Playground,N/A,Handball,2,0,Asphalt
6555,Playground 52 LII,N/A,Handball,1,0,Asphalt
6556,Playground 52 LII,N/A,Handball,2,0,Asphalt
6557,Nelson Playground,N/A,Handball,2,0,Asphalt
6558,Nelson Playground,N/A,Handball,4,0,Asphalt
6559,Drew Playground,N/A,Handball,2,0,Asphalt
6560,George Walker Jr. Park,N/A,Handball,2,0,Asphalt
6561,Schenck Playground,N/A,Handball,2,0,Asphalt
6562,Belmont Playground,N/A,Handball,1,0,Asphalt
6563,Grace Playground,N/A,Handball,3,0,Asphalt
6564,Grace Playground,N/A,Handball,4,0,Asphalt
6565,Ethan Allen Playground,N/A,Handball,1,0,Asphalt
6566,Ethan Allen Playground,N/A,Handball,2,0,Asphalt
6567,Cypress Hills Playground,N/A,Handball,4,0,Asphalt
6568,Elton Playground,N/A,Handball,4,0,Asphalt
6569,Elton Playground,N/A,Handball,2,0,Asphalt
6570,Maria Hernandez Park,N/A,Handball,4,0,Asphalt
6571,Maria Hernandez Park,N/A,Handball,1,0,Asphalt
6572,Thomas Boyland Park,N/A,Handball,1,0,Asphalt
6573,Bushwick Playground,N/A,Handball,2,0,Asphalt
6574,Tiger Playground,N/A,Handball,1,0,Asphalt
6575,Sedgwick Playground,N/A,Handball,1,1,Asphalt
6576,Slattery Playground,N/A,Handball,3,0,Asphalt
6577,Prospect Playground,N/A,Handball,1,0,Asphalt
6578,Prospect Playground,N/A,Handball,5,0,Asphalt
6579,Prospect Playground,N/A,Handball,6,0,Asphalt
