name,type,Borough,EditDate,latitude,longitude,Status,ClosureType
Wild Flower Meadow-Handball-06,af,Q,2020-04-05 15:49:00,40.74316092970035,-73.74176370726335,COVID-19 Closure,Blocked with Barricade
Underhill Playground-Handball-04,af,Q,2020-04-06 12:17:00,40.744657960129835,-73.78695738515745,COVID-19 Closure,Taped Off
Four Winds Playground-Handball-03,af,Q,2020-04-04 21:26:00,40.742385533282,-73.80859959349239,COVID-19 Closure,Temporary Fencing
Four Winds Playground-Handball-04,af,Q,2020-04-04 21:25:00,40.742443338931345,-73.80858376441925,COVID-19 Closure,Temporary Fencing
Rachel Carson Plgd-Handball-04,af,Q,2020-04-04 22:56:00,40.74875314701794,-73.82221432664214,COVID-19 Closure,Temporary Fencing
Juniper Playground-Handball-10,af,Q,2020-04-05 15:03:00,40.72109230318075,-73.87696355097589,COVID-19 Closure,Fully Locked
Juniper Playground-Handball-07,af,Q,2020-04-05 15:03:00,40.72106247397076,-73.87723064782696,COVID-19 Closure,Fully Locked
Juniper Playground-Handball-05,af,Q,2020-04-05 15:03:00,40.72121515524485,-73.87696482996267,COVID-19 Closure,Fully Locked
Juniper Playground-Handball-06,af,Q,2020-04-05 15:03:00,40.72107274356305,-73.8773582284189,COVID-19 Closure,Fully Locked
Baisley Pond Park-Handball-13,af,Q,2020-04-05 17:53:00,40.68121368495557,-73.78729984999846,COVID-19 Closure,Blocked with Barricade
Lindower-Handball-03,af,B,2020-04-07 11:08:00,40.61277477725963,-73.91188387231135,COVID-19 Closure,Temporary Fencing
Emerson Plgd-Handball-03,af,M,2020-04-10 14:03:00,40.869832787817955,-73.92258583253684,COVID-19 Closure,
Emerson Plgd-Handball-04,af,M,2020-04-10 14:03:00,40.869886607988086,-73.9226535628588,COVID-19 Closure,
Sobelsohn Park-Handball-01,af,Q,2020-04-05 12:30:00,40.70979165835319,-73.8352978109314,COVID-19 Closure,Temporary Fencing
Juniper Playground-Handball-08,af,Q,2020-04-05 15:03:00,40.72107264661678,-73.87713772989294,COVID-19 Closure,Fully Locked
