name,type,borough,editdate,latitude,longitude,status,closuretype
Playground 146,pg,Q,2020-05-21 11:08:42,40.74616428652613,-73.82120600911203,COVID-19 Closure,Completely Locked
John J Carty Park,pg,B,2020-05-21 11:10:37,40.614522049480314,-74.0292295485995,COVID-19 Closure,Partially Locked
Dongan Playground,pg,R,2020-05-21 11:09:25,40.58307234281071,-74.08974648257426,COVID-19 Closure,Partially Locked
Howard Playground,pg,B,2020-05-21 11:06:26,40.671722598322724,-73.90773266195724,COVID-19 Closure,Completely Locked
Laurelton Parkway West Playground,pg,Q,2020-05-21 11:08:09,40.68543801429549,-73.72681290439732,COVID-19 Closure,Completely Locked
Greenhouse Playground,pg,Q,2020-05-21 11:08:04,40.70127310343938,-73.85604167409723,COVID-19 Closure,Completely Locked
136 St Playground,pg,Q,2020-05-21 11:09:11,40.784843589950796,-73.83304461490502,COVID-19 Closure,Not Lockable
Fox Playground,pg,X,2020-05-21 11:10:10,40.814968131501395,-73.89859103760783,COVID-19 Closure,Completely Locked
Kossuth Plgd,pg,X,2020-05-21 11:09:37,40.87790359061962,-73.88281458051812,COVID-19 Closure,Completely Locked
Fort Totten Playground,pg,Q,2020-05-21 11:09:13,40.794057416664565,-73.77800386329217,COVID-19 Closure,Partially Locked
Silver Lake Park Playground,pg,R,2020-05-21 11:09:17,40.62817279151438,-74.09881873232297,COVID-19 Closure,Not Lockable
Prospect Park (2),pg,X,2020-05-21 11:09:34,40.84042651928056,-73.89170472588789,COVID-19 Closure,Not Lockable
Beach 17 Playground,pg,Q,2020-05-21 11:08:33,40.59471578139273,-73.74980723917025,COVID-19 Closure,Completely Locked
Midland Field,pg,R,2020-05-21 11:10:35,40.57655715419519,-74.09922504840624,COVID-19 Closure,Completely Locked
Brizzi Playground,pg,B,2020-05-21 11:06:03,40.64229256839283,-73.99453018815224,COVID-19 Closure,Completely Locked
Aqueduct Lands Plgd,pg,X,2020-05-21 11:09:31,40.857454144836076,-73.90881419352681,COVID-19 Closure,Completely Locked
Printers Park,pg,X,2020-05-21 11:10:13,40.82412580473221,-73.89074240892845,COVID-19 Closure,Completely Locked
Playground Seventy Five,pg,Q,2020-05-21 11:08:55,40.72641898800259,-73.80836068489103,COVID-19 Closure,Completely Locked
The Pearly Gates,pg,X,2020-05-21 11:10:00,40.83859644915696,-73.84556077046427,COVID-19 Closure,Completely Locked
Rufus King Park Playground,pg,Q,2020-05-21 11:08:08,40.70390227422405,-73.80336821111237,COVID-19 Closure,Not Lockable
Heckscher Playground,pg,B,2020-05-21 11:05:58,40.694866475393574,-73.9185266176717,COVID-19 Closure,Completely Locked
Westbourne Playground,pg,Q,2020-05-21 11:08:38,40.60845410832932,-73.7648708403608,COVID-19 Closure,Completely Locked
Berriman Playground,pg,B,2020-05-21 11:10:21,40.656840370970976,-73.86947701605501,COVID-19 Closure,Completely Locked
Great Kills Veterans Playground,pg,R,2020-05-21 11:09:23,40.546904866889186,-74.15162739845857,COVID-19 Closure,Partially Locked
Sobelsohn Park,pg,Q,2020-05-21 11:08:03,40.709535554111596,-73.83597799420569,COVID-19 Closure,Partially Locked
Arlington Edinboro Playground,pg,M,2020-05-21 11:07:21,40.820646850203865,-73.9467791341592,COVID-19 Closure,Partially Locked
Alley Springfield Playground,pg,Q,2020-05-21 11:07:58,40.741521573077385,-73.74881668635344,COVID-19 Closure,Completely Locked
Lindower Park Playground,pg,B,2020-05-21 11:06:47,40.612390179302956,-73.91119189475756,COVID-19 Closure,Completely Locked
Mt Prospect Park Playground,pg,B,2020-05-21 11:06:03,40.67209047767968,-73.96608484505705,COVID-19 Closure,Not Lockable
Gouverneur Playground,pg,X,2020-05-21 11:10:09,40.836002341264575,-73.9032882612034,COVID-19 Closure,Completely Locked
Fort #4 Playground,pg,X,2020-05-21 11:09:39,40.874430741368045,-73.90110723728873,COVID-19 Closure,Completely Locked
Green Central Knoll,pg,B,2020-05-21 11:51:40,40.702490628508976,-73.9332102807522,COVID-19 Closure,Completely Locked
Hickman Playground,pg,B,2020-05-21 11:06:47,40.62019061662257,-73.91210424772639,COVID-19 Closure,Completely Locked
Grassmere Playground,pg,Q,2020-05-21 11:08:55,40.599525835139474,-73.75927441712918,COVID-19 Closure,Partially Locked
Devoe Park,pg,X,2020-05-21 11:09:35,40.86315850486025,-73.90780805719163,COVID-19 Closure,Completely Locked
Playground Ninety,pg,Q,2020-05-21 11:08:58,40.757537756487174,-73.87859693257602,COVID-19 Closure,Partially Locked
MacNeil Playground,pg,Q,2020-05-21 11:08:01,40.793337138932976,-73.85113093392735,COVID-19 Closure,Partially Locked
Captain Rivera Playground,pg,X,2020-05-21 11:10:03,40.818136671157404,-73.90701872832344,COVID-19 Closure,Partially Locked
Poor Richard's Playground,pg,M,2020-05-21 11:07:45,40.79312547825185,-73.94312925707106,COVID-19 Closure,Completely Locked
Pulaski Playground,pg,B,2020-05-21 11:06:46,40.69346683108732,-73.94212638953421,COVID-19 Closure,Completely Locked
Rochdale Park Playground,pg,Q,2020-05-21 11:09:07,40.6741779997591,-73.77531935199532,COVID-19 Closure,Partially Locked
Mellett Playground,pg,B,2020-05-21 11:06:06,40.59725648925278,-73.95733950543395,COVID-19 Closure,Completely Locked
Holy Cow Playground,pg,Q,2020-05-21 11:08:41,40.74118837025069,-73.77623262469093,COVID-19 Closure,Partially Locked
Decatur Playground,pg,B,2020-05-21 11:06:10,40.681398092148044,-73.9367617762036,COVID-19 Closure,Completely Locked
Heckscher Plgd,pg,M,2020-05-21 11:07:02,40.768626553726456,-73.97729696782676,COVID-19 Closure,Completely Locked
Pratt Playground,pg,B,2020-05-21 11:06:36,40.692520856698415,-73.96249850529054,COVID-19 Closure,Completely Locked
Brower Park,pg,B,2020-05-21 11:05:39,40.67416409941256,-73.94319412944294,COVID-19 Closure,Completely Locked
Curtis Playground,pg,B,2020-05-21 11:06:53,40.640976520387,-73.91736295601812,COVID-19 Closure,Completely Locked
Monsignor Mcgolrick Playground,pg,B,2020-05-21 11:05:56,40.725265134740845,-73.94355865987986,COVID-19 Closure,Completely Locked
Old Hickory Playground,pg,Q,2020-05-21 11:09:14,40.741753096474646,-73.95355351987044,COVID-19 Closure,Completely Locked
Seba Playground,pg,B,2020-05-21 01:50:51,40.589231188161264,-73.92030019627313,COVID-19 Closure,Completely Locked
Nostrand Playground,pg,B,2020-05-21 11:06:22,40.638401193800014,-73.94782875835837,COVID-19 Closure,Completely Locked
Ditmars Playground,pg,Q,2020-05-21 11:09:02,40.77137384529063,-73.907434959676,COVID-19 Closure,Completely Locked
Andries Playground,pg,B,2020-05-21 11:10:27,40.62283326105003,-73.94645526094929,COVID-19 Closure,Completely Locked
Seabury Playground,pg,X,2020-05-21 11:10:25,40.83648824442089,-73.88787060431027,COVID-19 Closure,Completely Locked
Cherry Tree Park,pg,M,2020-05-21 11:07:43,40.787228370882545,-73.94748026436802,COVID-19 Closure,Completely Locked
Pontiac Playground,pg,X,2020-05-21 11:10:05,40.814413762808364,-73.90835105941449,COVID-19 Closure,Completely Locked
Albemarle Playground,pg,B,2020-05-21 11:06:37,40.645903835347156,-73.98035508344435,COVID-19 Closure,Completely Locked
Albert H. Mauro Playground,pg,Q,2020-05-21 11:08:20,40.7226040177319,-73.8269710252968,COVID-19 Closure,Completely Locked
Torsney Playground,pg,Q,2020-05-21 11:08:51,40.74735782167306,-73.92251112139127,COVID-19 Closure,Completely Locked
Walker Park,pg,R,2020-05-21 11:09:16,40.64367036443326,-74.11044737788369,COVID-19 Closure,Completely Locked
Harding Park,pg,X,2020-05-21 11:10:11,40.809774781117966,-73.85666708911941,COVID-19 Closure,Completely Locked
NYHMC Playground,pg,Q,2020-05-21 11:08:43,40.7484648646747,-73.82546753252855,COVID-19 Closure,Completely Locked
Golconda Playground,pg,B,2020-05-21 11:06:19,40.69771785742067,-73.9827097749947,COVID-19 Closure,Completely Locked
St Mary's Playground West,pg,X,2020-05-21 11:09:42,40.81280584042627,-73.91287624303331,COVID-19 Closure,Partially Locked
Annadale Playground,pg,Q,2020-05-21 11:08:46,40.73113238444064,-73.85157396572987,COVID-19 Closure,Completely Locked
Playground 123,pg,M,2020-05-21 11:07:15,40.809960536126546,-73.95608969094445,COVID-19 Closure,Completely Locked
East River Playground,pg,M,2020-05-21 11:07:33,40.724278136830506,-73.97265758054068,COVID-19 Closure,Completely Locked
Underhill Playground,pg,Q,2020-05-21 11:08:42,40.74478630033872,-73.78789747278,COVID-19 Closure,Partially Locked
Willowbrook (Carousel) Adventure Station,pg,R,2020-05-21 11:09:22,40.60313905662303,-74.158018438054,COVID-19 Closure,Not Lockable
Century Playground,pg,B,2020-05-21 11:06:49,40.57716991649818,-73.97115583360859,COVID-19 Closure,Completely Locked
Stebbins Playground,pg,X,2020-05-21 11:10:28,40.82276733076665,-73.8985172871987,COVID-19 Closure,Partially Locked
Melrose Playground,pg,X,2020-05-21 11:09:56,40.820443155212935,-73.91814726553424,COVID-19 Closure,Completely Locked
Colucci Playground,pg,X,2020-05-21 11:09:51,40.852234231588845,-73.83507514554663,COVID-19 Closure,Partially Locked
Kennedy King Playground,pg,B,2020-05-21 11:06:38,40.65837905098429,-73.92201053539482,COVID-19 Closure,Completely Locked
110th St Plgd,pg,M,2020-05-21 11:07:06,40.799783354605296,-73.95704423078804,COVID-19 Closure,Completely Locked
Barrier Playground,pg,Q,2020-05-21 11:10:26,40.736269921744544,-73.8549336173634,COVID-19 Closure,Completely Locked
Black Rock Playground,pg,X,2020-05-21 11:10:05,40.82837175323094,-73.85801036487364,COVID-19 Closure,Completely Locked
McGuire Fields Tot Lot,pg,B,2020-05-21 11:06:05,40.62002345785997,-73.89919497759543,COVID-19 Closure,Completely Locked
Astoria Health Playground,pg,Q,2020-05-21 11:08:27,40.767977989151824,-73.93270951844991,COVID-19 Closure,Completely Locked
Carter Plgd (7),pg,X,2020-05-21 11:09:34,40.83690050596134,-73.89445982148537,COVID-19 Closure,Not Lockable
Potomac Playground,pg,B,2020-05-21 11:06:26,40.68195690293119,-73.944052819326,COVID-19 Closure,Completely Locked
Dr. Ronald E. McNair Playground,pg,M,2020-05-21 11:07:54,40.802674888284784,-73.93798001089854,COVID-19 Closure,Completely Locked
Jurassic Playground,pg,Q,2020-05-21 11:08:18,40.735270852221845,-73.84369483382643,COVID-19 Closure,Completely Locked
Lopez Playground,pg,R,2020-05-21 11:09:30,40.611513846776596,-74.08491831812051,COVID-19 Closure,Completely Locked
Poe Park,pg,X,2020-05-21 11:09:41,40.8648052105901,-73.89452048501973,COVID-19 Closure,Not Lockable
Cardozo Playground,pg,Q,2020-05-21 11:09:02,40.59375648470952,-73.78661798375475,COVID-19 Closure,Completely Locked
Beanstalk Playground,pg,X,2020-05-21 11:10:13,40.85388249124289,-73.91676317184424,COVID-19 Closure,Completely Locked
Fred Samuel Playground,pg,M,2020-05-21 11:07:34,40.81729717824485,-73.9392601344391,COVID-19 Closure,Completely Locked
St. Andrew's Playground,pg,B,2020-05-21 11:06:16,40.67898957307721,-73.94170461270342,COVID-19 Closure,Completely Locked
Frost Playground,pg,B,2020-05-21 11:06:25,40.71868533333982,-73.93924066197896,COVID-19 Closure,Partially Locked
Starr Playground,pg,Q,2020-05-21 11:08:39,40.709940747900326,-73.91769248314911,COVID-19 Closure,Completely Locked
Clark Playground,pg,X,2020-05-21 11:10:04,40.81367664284985,-73.92142728973752,COVID-19 Closure,Completely Locked
Yellowstone Park,pg,Q,2020-05-21 11:09:08,40.726169539680456,-73.84792866800208,COVID-19 Closure,Completely Locked
Palisades Playground,pg,M,2020-05-21 11:07:21,40.829055965623226,-73.95063454749473,COVID-19 Closure,Completely Locked
P.S. 155 Playground,pg,M,2020-05-21 11:07:48,40.797376709451335,-73.9352185641046,COVID-19 Closure,Completely Locked
Giovanelli Playground,pg,Q,2020-05-21 11:08:05,40.698913553980816,-73.84761201169628,COVID-19 Closure,Completely Locked
Marc And Jason's Playground,pg,B,2020-05-21 11:06:35,40.66351937712341,-73.94999585722665,COVID-19 Closure,Completely Locked
Vidalia Park,pg,X,2020-05-21 11:10:11,40.84425199565677,-73.88150371459481,COVID-19 Closure,Completely Locked
Pat Williams Playground,pg,Q,2020-05-21 11:08:30,40.71292589875154,-73.72954832402823,COVID-19 Closure,Completely Locked
Hoyt Playground,pg,Q,2020-05-21 11:08:14,40.77181929430339,-73.9171429413383,COVID-19 Closure,Completely Locked
East Flatbush Children's Playground,pg,B,2020-05-21 11:07:00,40.66324495449891,-73.92699383493535,COVID-19 Closure,Completely Locked
Sophie Irene Loeb,pg,M,2020-05-21 11:07:17,40.7132593794185,-73.99431292062546,COVID-19 Closure,Completely Locked
Imagination Playground,pg,M,2020-05-21 11:07:57,40.706353579840496,-74.00431963933136,COVID-19 Closure,Completely Locked
Quisqueya Plgd,pg,M,2020-05-21 11:07:11,40.84712948452067,-73.93117079882025,COVID-19 Closure,Completely Locked
Beach 30th Street Playground,pg,Q,2020-05-21 11:08:33,40.59255818851057,-73.76165240545369,COVID-19 Closure,Partially Locked
Wilson Playground,pg,B,2020-05-21 11:06:34,40.643232952172745,-73.89524581539554,COVID-19 Closure,Completely Locked
Sunrise Playground,pg,Q,2020-05-21 11:09:09,40.652527157752225,-73.73649981710359,COVID-19 Closure,Completely Locked
Battery Park City,pg,M,2020-05-21 11:07:53,40.7120190525531,-74.01724590525376,COVID-19 Closure,Completely Locked
Cuyler Gore Park,pg,B,2020-05-21 11:05:42,40.68555334805609,-73.97190239735744,COVID-19 Closure,Completely Locked
Wolfe's Pond Park,pg,R,2020-05-21 11:09:18,40.518452287048994,-74.18736008015837,COVID-19 Closure,Completely Locked
Martin Van Buren Plgd,pg,X,2020-05-21 11:09:35,40.835399821695674,-73.89588615149654,COVID-19 Closure,Not Lockable
Upper Highland Playground,pg,Q,2020-05-21 11:08:06,40.6828427819236,-73.89270636942929,COVID-19 Closure,Partially Locked
Diana Ross Plgd,pg,M,2020-05-21 11:07:04,40.782260974513115,-73.97098713116348,COVID-19 Closure,Completely Locked
Penn South Playground,pg,M,2020-05-21 11:07:50,40.747540367465355,-73.9984111391741,COVID-19 Closure,Completely Locked
Ranaqua Playground,pg,X,2020-05-21 11:10:12,40.80682346455028,-73.92207065897992,COVID-19 Closure,Completely Locked
Tilden Playground,pg,B,2020-05-21 11:06:18,40.647755128821366,-73.9312076322319,COVID-19 Closure,Completely Locked
Sean's Place,pg,Q,2020-05-21 11:09:11,40.76059420873288,-73.91846385376459,COVID-19 Closure,Completely Locked
Washington Square Park,pg,M,2020-05-21 11:07:26,40.73151998864316,-73.9975821649935,COVID-19 Closure,Completely Locked
Bush Clinton Park,pg,B,2020-05-21 11:05:56,40.67340661362464,-74.0028222141419,COVID-19 Closure,Completely Locked
Carroll Park,pg,B,2020-05-21 11:05:40,40.68090839672175,-73.99504243744451,COVID-19 Closure,Completely Locked
Rienzi Playground,pg,X,2020-05-21 11:09:52,40.887679912744055,-73.85888049182688,COVID-19 Closure,Completely Locked
Abraham Lincoln Playground,pg,M,2020-05-21 11:07:37,40.81199565613204,-73.93684127307434,COVID-19 Closure,Completely Locked
Columbus Park,pg,M,2020-05-21 11:07:07,40.71458535943503,-74.00003191719969,COVID-19 Closure,Partially Locked
Imagination Plgd,pg,B,2020-05-21 11:05:50,40.65861003719584,-73.96296986835529,COVID-19 Closure,Completely Locked
Bellerose Playground,pg,Q,2020-05-21 11:08:49,40.73302379070022,-73.71783327875168,COVID-19 Closure,Completely Locked
Fields of Dream Park,pg,X,2020-05-21 11:10:35,40.826584000956935,-73.89228216705227,COVID-19 Closure,Not Lockable
Henry Hudson Pk (North),pg,X,2020-05-21 11:09:43,40.88219256732063,-73.91799628723578,COVID-19 Closure,Not Lockable
Fort Greene Plgd,pg,B,2020-05-21 11:05:42,40.69242410079461,-73.97699429609568,COVID-19 Closure,Completely Locked
Redfern Playground,pg,Q,2020-05-21 11:08:52,40.61096859632198,-73.74934692193898,COVID-19 Closure,Completely Locked
Barretto Point Park,pg,X,2020-05-21 11:10:16,40.80599891349107,-73.88796900643172,COVID-19 Closure,Not Lockable
Rockaway Community Playground,pg,Q,2020-05-21 11:08:59,40.59840850904949,-73.78463332936178,COVID-19 Closure,Completely Locked
Goble Playground,pg,X,2020-05-21 11:09:49,40.84378131675461,-73.91720394566427,COVID-19 Closure,Not Lockable
Frederick Douglass Playground,pg,M,2020-05-21 11:07:45,40.79677855430034,-73.96797475158785,COVID-19 Closure,Partially Locked
Rodney Playground Center,pg,B,2020-05-21 11:10:20,40.710255830302366,-73.95557068367589,COVID-19 Closure,Completely Locked
Anibal Aviles Playground,pg,M,2020-05-21 11:07:40,40.80118509393317,-73.96285717221897,COVID-19 Closure,Completely Locked
Osborn Playground,pg,B,2020-05-21 11:06:52,40.656169612719296,-73.90600761428496,COVID-19 Closure,Partially Locked
Ehrenreich-Austin Playground,pg,Q,2020-05-21 11:08:44,40.715834916566145,-73.83728058334096,COVID-19 Closure,Completely Locked
Andrews Grove,pg,Q,2020-05-21 11:08:10,40.743329154040524,-73.95467011264563,COVID-19 Closure,Completely Locked
Vincent V Abate Plgd,pg,B,2020-05-21 11:05:46,40.72127082968984,-73.9499625093795,COVID-19 Closure,Completely Locked
Grady Playground,pg,B,2020-05-21 11:06:33,40.58236358129078,-73.96452063004645,COVID-19 Closure,Completely Locked
Playground 52 LII,pg,X,2020-05-21 11:10:02,40.815436874048025,-73.9010884954117,COVID-19 Closure,Completely Locked
North Rochdale Playground,pg,Q,2020-05-21 11:09:08,40.68015853689949,-73.77499341455155,COVID-19 Closure,Partially Locked
Frederick B. Judge Playground,pg,Q,2020-05-21 11:08:25,40.683218465467775,-73.80819005279066,COVID-19 Closure,Not Lockable
Lt. Lia Playground,pg,R,2020-05-21 11:09:28,40.64360635338413,-74.07981614948575,COVID-19 Closure,Not Lockable
Harry Chapin Playground,pg,B,2020-05-21 11:06:14,40.70067368394003,-73.99489958008606,COVID-19 Closure,Completely Locked
Police Officer Edward Byrne Park,pg,Q,2020-05-21 11:08:16,40.667453487477786,-73.80689253913049,COVID-19 Closure,Not Lockable
Bildersee Playground,pg,B,2020-05-21 11:10:22,40.635904639228976,-73.91196792730062,COVID-19 Closure,Completely Locked
Plgd w/ Mini Pool & Courts,pg,X,2020-05-21 11:09:47,40.877490566620025,-73.87638008456669,COVID-19 Closure,Completely Locked
Beach Channel Playground,pg,Q,2020-05-21 11:09:06,40.58896199323115,-73.80547333165102,COVID-19 Closure,Completely Locked
Rolph Henry Playground,pg,B,2020-05-21 11:05:59,40.65581542019236,-73.94754953340225,COVID-19 Closure,Completely Locked
Saw Mill Playground,pg,X,2020-05-21 11:10:09,40.80876187302073,-73.91918288625519,COVID-19 Closure,Completely Locked
Little Engine Playground,pg,M,2020-05-21 11:07:56,40.77785493204592,-73.98899584965632,COVID-19 Closure,Completely Locked
Babi Yar Triangle,pg,B,2020-05-21 11:07:01,40.57933099865552,-73.95464808599756,COVID-19 Closure,Completely Locked
St Mary's Plgd South,pg,X,2020-05-21 11:09:41,40.81038501737071,-73.9139010404524,COVID-19 Closure,Completely Locked
Bowne Playground,pg,Q,2020-05-21 11:08:00,40.770504808173925,-73.80590973437077,COVID-19 Closure,Partially Locked
Tot Lot One Hundred And Ten,pg,M,2020-05-21 11:07:20,40.80514396505033,-73.96864394318372,COVID-19 Closure,Completely Locked
John Allen Payne Playground,pg,B,2020-05-21 11:06:07,40.63987553638941,-74.02368436312263,COVID-19 Closure,Completely Locked
Marcus Garvey Memorial Park,pg,M,2020-05-21 11:07:16,40.805871340535724,-73.94350066433907,COVID-19 Closure,Completely Locked
